user_id,assignment_time,experiment_group,channel,device_type,source_intent,age_band
512345,2026-02-25 22:45:00,control,app_store,iOS,low_intent,35-44
512346,2026-02-24 18:39:00,control,paid_social,Android,mid_intent,35-44
512347,2026-03-10 11:57:00,control,paid_social,iOS,low_intent,45+
512348,2026-02-25 06:59:00,treatment,referral,Android,mid_intent,25-34
512349,2026-01-04 18:55:00,control,referral,iOS,high_intent,18-24
512350,2026-03-16 07:07:00,control,app_store,iOS,low_intent,35-44
512351,2026-03-09 20:10:00,control,paid_social,Android,high_intent,35-44
512352,2026-02-22 13:56:00,control,app_store,Android,low_intent,25-34
512353,2026-01-11 02:06:00,treatment,app_store,Android,mid_intent,25-34
512354,2026-01-02 20:43:00,control,app_store,iOS,mid_intent,25-34
512355,2026-01-11 18:17:00,control,content_seo,Android,mid_intent,25-34
512356,2026-02-19 04:42:00,treatment,referral,Android,low_intent,35-44
512357,2026-02-06 08:06:00,control,referral,Android,mid_intent,18-24
512358,2026-03-12 13:56:00,treatment,content_seo,Android,low_intent,25-34
512359,2026-01-29 12:45:00,treatment,paid_social,iOS,mid_intent,25-34
512360,2026-03-14 11:15:00,control,paid_social,Android,high_intent,45+
512361,2026-02-06 17:17:00,treatment,app_store,iOS,mid_intent,18-24
512362,2026-02-10 11:14:00,control,paid_social,iOS,high_intent,18-24
512363,2026-02-05 16:37:00,treatment,paid_social,Android,mid_intent,45+
512364,2026-02-01 23:52:00,control,content_seo,iOS,high_intent,25-34
512365,2026-02-25 15:36:00,control,referral,iOS,mid_intent,35-44
512366,2026-02-25 07:49:00,control,referral,Android,mid_intent,25-34
512367,2026-02-03 10:01:00,treatment,app_store,iOS,low_intent,45+
512368,2026-03-07 12:03:00,control,paid_social,Android,low_intent,45+
512369,2026-01-10 10:22:00,treatment,content_seo,iOS,high_intent,25-34
512370,2026-01-08 04:10:00,treatment,app_store,Android,mid_intent,25-34
512371,2026-01-26 16:57:00,control,content_seo,iOS,low_intent,25-34
512372,2026-01-27 03:51:00,treatment,paid_social,iOS,high_intent,35-44
512373,2026-02-02 05:41:00,treatment,paid_social,Android,low_intent,35-44
512374,2026-01-11 08:37:00,control,paid_social,iOS,mid_intent,25-34
512375,2026-01-31 13:30:00,treatment,app_store,Android,mid_intent,18-24
512376,2026-02-19 09:31:00,control,content_seo,iOS,low_intent,25-34
512377,2026-01-22 09:14:00,treatment,app_store,iOS,mid_intent,25-34
512378,2026-01-10 03:51:00,control,paid_social,Android,high_intent,25-34
512379,2026-01-09 09:21:00,control,app_store,Android,low_intent,35-44
512380,2026-01-12 21:17:00,treatment,app_store,iOS,mid_intent,18-24
512381,2026-01-20 11:58:00,treatment,referral,Android,mid_intent,25-34
512382,2026-02-17 12:42:00,treatment,paid_social,iOS,low_intent,25-34
512383,2026-01-21 13:56:00,control,offline_broker,Android,high_intent,25-34
512384,2026-02-26 04:39:00,treatment,app_store,Android,high_intent,25-34
512385,2026-02-02 05:53:00,treatment,content_seo,Android,mid_intent,25-34
512386,2026-03-07 00:19:00,control,offline_broker,iOS,high_intent,35-44
512387,2026-02-19 01:19:00,treatment,paid_social,Android,mid_intent,25-34
512388,2026-02-19 21:35:00,control,offline_broker,iOS,high_intent,45+
512389,2026-02-18 03:19:00,control,offline_broker,Android,high_intent,35-44
512390,2026-01-14 13:36:00,treatment,content_seo,Android,low_intent,35-44
512391,2026-02-24 22:28:00,treatment,paid_social,Android,high_intent,18-24
512392,2026-01-24 01:03:00,control,paid_social,iOS,low_intent,25-34
512393,2026-02-01 13:02:00,control,paid_social,iOS,mid_intent,45+
512394,2026-03-16 10:03:00,treatment,offline_broker,Android,mid_intent,25-34
512395,2026-01-07 07:33:00,control,paid_social,Android,mid_intent,45+
512396,2026-01-21 12:29:00,control,offline_broker,Android,mid_intent,35-44
512397,2026-02-09 11:23:00,control,content_seo,Android,mid_intent,25-34
512398,2026-03-10 12:33:00,control,referral,Android,mid_intent,25-34
512399,2026-02-25 01:27:00,control,offline_broker,iOS,low_intent,25-34
512400,2026-02-09 04:20:00,control,referral,Android,high_intent,18-24
512401,2026-01-15 17:16:00,treatment,app_store,Android,mid_intent,25-34
512402,2026-01-09 18:55:00,control,app_store,iOS,mid_intent,25-34
512403,2026-01-05 09:04:00,treatment,paid_social,Android,mid_intent,18-24
512404,2026-01-17 19:07:00,treatment,app_store,Android,low_intent,35-44
512405,2026-01-21 11:01:00,treatment,app_store,Android,high_intent,35-44
512406,2026-02-16 10:20:00,control,referral,Android,mid_intent,25-34
512407,2026-01-07 05:15:00,treatment,app_store,iOS,low_intent,25-34
512408,2026-03-05 00:56:00,control,app_store,Android,mid_intent,35-44
512409,2026-01-04 05:25:00,control,app_store,iOS,low_intent,35-44
512410,2026-01-05 11:38:00,control,content_seo,Android,mid_intent,35-44
512411,2026-02-04 14:48:00,control,paid_social,iOS,mid_intent,25-34
512412,2026-02-20 09:23:00,control,paid_social,iOS,high_intent,25-34
512413,2026-01-17 03:40:00,treatment,app_store,iOS,mid_intent,25-34
512414,2026-01-12 15:26:00,treatment,app_store,Android,low_intent,25-34
512415,2026-01-25 06:00:00,control,app_store,Android,mid_intent,25-34
512416,2026-01-29 04:18:00,control,referral,Android,low_intent,35-44
512417,2026-03-15 06:09:00,control,offline_broker,Android,low_intent,35-44
512418,2026-02-05 07:02:00,control,paid_social,Android,mid_intent,25-34
512419,2026-01-23 02:58:00,control,paid_social,Android,high_intent,45+
512420,2026-01-10 18:34:00,control,app_store,Android,mid_intent,45+
512421,2026-02-01 06:06:00,treatment,referral,iOS,high_intent,25-34
512422,2026-02-26 22:51:00,treatment,paid_social,iOS,mid_intent,18-24
512423,2026-01-23 03:46:00,treatment,offline_broker,iOS,high_intent,25-34
512424,2026-01-29 13:09:00,treatment,paid_social,iOS,low_intent,25-34
512425,2026-01-23 02:52:00,control,referral,Android,mid_intent,25-34
512426,2026-02-07 02:05:00,control,app_store,iOS,low_intent,25-34
512427,2026-02-24 09:30:00,control,app_store,Android,low_intent,18-24
512428,2026-02-20 03:53:00,treatment,content_seo,Android,mid_intent,45+
512429,2026-03-03 12:44:00,treatment,referral,iOS,low_intent,18-24
512430,2026-01-16 19:43:00,treatment,referral,Android,low_intent,45+
512431,2026-01-16 14:47:00,treatment,content_seo,iOS,high_intent,25-34
512432,2026-02-15 04:18:00,treatment,paid_social,iOS,high_intent,25-34
512433,2026-03-02 06:27:00,treatment,paid_social,iOS,mid_intent,18-24
512434,2026-03-15 03:02:00,control,paid_social,iOS,low_intent,25-34
512435,2026-02-02 08:56:00,control,paid_social,Android,low_intent,18-24
512436,2026-02-07 23:18:00,treatment,offline_broker,iOS,mid_intent,25-34
512437,2026-01-22 01:09:00,treatment,paid_social,iOS,mid_intent,25-34
512438,2026-01-31 06:10:00,treatment,app_store,Android,mid_intent,25-34
512439,2026-01-18 15:18:00,control,paid_social,Android,mid_intent,35-44
512440,2026-01-16 06:39:00,control,app_store,iOS,high_intent,25-34
512441,2026-03-08 11:29:00,treatment,referral,Android,high_intent,35-44
512442,2026-03-16 05:59:00,treatment,offline_broker,Android,mid_intent,18-24
512443,2026-01-05 00:12:00,treatment,paid_social,Android,high_intent,45+
512444,2026-01-31 06:15:00,treatment,offline_broker,Android,high_intent,25-34
512445,2026-01-08 15:51:00,control,referral,iOS,mid_intent,35-44
512446,2026-01-23 16:32:00,control,referral,Android,mid_intent,25-34
512447,2026-01-28 14:34:00,treatment,paid_social,Android,mid_intent,25-34
512448,2026-02-23 11:00:00,treatment,offline_broker,iOS,low_intent,45+
512449,2026-01-24 14:11:00,treatment,content_seo,iOS,high_intent,35-44
512450,2026-01-19 05:00:00,treatment,referral,iOS,high_intent,35-44
512451,2026-01-01 02:32:00,control,paid_social,Android,high_intent,35-44
512452,2026-01-17 03:51:00,treatment,content_seo,Android,mid_intent,25-34
512453,2026-02-21 05:32:00,treatment,paid_social,Android,mid_intent,25-34
512454,2026-01-20 02:42:00,control,offline_broker,iOS,mid_intent,25-34
512455,2026-01-01 06:38:00,treatment,offline_broker,iOS,mid_intent,25-34
512456,2026-01-07 02:27:00,control,content_seo,Android,low_intent,25-34
512457,2026-02-04 20:52:00,treatment,app_store,Android,high_intent,25-34
512458,2026-01-16 11:58:00,treatment,referral,Android,mid_intent,25-34
512459,2026-02-26 20:24:00,control,paid_social,iOS,mid_intent,25-34
512460,2026-02-13 15:08:00,control,paid_social,Android,mid_intent,35-44
512461,2026-01-13 00:27:00,control,app_store,iOS,mid_intent,35-44
512462,2026-03-08 00:45:00,control,app_store,iOS,high_intent,45+
512463,2026-02-19 01:05:00,treatment,referral,iOS,low_intent,35-44
512464,2026-03-05 17:37:00,treatment,app_store,Android,low_intent,25-34
512465,2026-01-19 18:12:00,treatment,offline_broker,Android,low_intent,35-44
512466,2026-02-18 11:04:00,treatment,referral,Android,low_intent,25-34
512467,2026-02-03 03:32:00,treatment,paid_social,iOS,high_intent,18-24
512468,2026-01-31 01:02:00,treatment,paid_social,Android,low_intent,25-34
512469,2026-02-10 03:59:00,treatment,content_seo,iOS,mid_intent,35-44
512470,2026-03-06 05:35:00,treatment,content_seo,Android,mid_intent,35-44
512471,2026-01-30 20:24:00,control,app_store,Android,low_intent,45+
512472,2026-01-06 11:09:00,control,paid_social,Android,high_intent,18-24
512473,2026-02-14 22:19:00,control,app_store,Android,mid_intent,45+
512474,2026-02-24 20:22:00,treatment,paid_social,Android,low_intent,25-34
512475,2026-03-14 09:15:00,treatment,app_store,Android,high_intent,25-34
512476,2026-02-03 12:54:00,treatment,app_store,iOS,mid_intent,35-44
512477,2026-02-15 10:40:00,control,offline_broker,iOS,mid_intent,25-34
512478,2026-03-05 12:40:00,control,content_seo,iOS,low_intent,18-24
512479,2026-03-15 20:32:00,treatment,offline_broker,iOS,high_intent,25-34
512480,2026-03-10 09:32:00,control,referral,iOS,high_intent,18-24
512481,2026-02-12 04:27:00,treatment,paid_social,Android,mid_intent,25-34
512482,2026-01-09 10:48:00,treatment,content_seo,iOS,low_intent,35-44
512483,2026-03-14 03:26:00,control,referral,iOS,low_intent,25-34
512484,2026-02-06 22:33:00,control,app_store,Android,mid_intent,45+
512485,2026-01-18 21:46:00,treatment,app_store,iOS,high_intent,35-44
512486,2026-03-09 16:11:00,treatment,app_store,iOS,mid_intent,45+
512487,2026-03-15 10:26:00,treatment,referral,Android,low_intent,25-34
512488,2026-01-26 09:14:00,control,app_store,iOS,low_intent,25-34
512489,2026-02-13 10:54:00,control,content_seo,Android,mid_intent,18-24
512490,2026-01-18 21:15:00,control,paid_social,Android,low_intent,35-44
512491,2026-03-10 11:01:00,treatment,offline_broker,iOS,high_intent,25-34
512492,2026-01-27 10:21:00,control,paid_social,Android,mid_intent,45+
512493,2026-01-26 10:46:00,control,referral,Android,mid_intent,35-44
512494,2026-01-04 23:45:00,control,content_seo,Android,high_intent,25-34
512495,2026-02-09 05:51:00,treatment,paid_social,Android,low_intent,25-34
512496,2026-01-13 14:58:00,control,referral,iOS,high_intent,18-24
512497,2026-01-11 17:33:00,control,paid_social,Android,mid_intent,25-34
512498,2026-01-23 18:17:00,treatment,offline_broker,iOS,high_intent,45+
512499,2026-03-15 04:59:00,control,content_seo,iOS,low_intent,25-34
512500,2026-02-02 01:15:00,treatment,paid_social,iOS,mid_intent,35-44
512501,2026-03-12 21:20:00,control,referral,iOS,mid_intent,45+
512502,2026-03-09 05:05:00,treatment,referral,iOS,high_intent,35-44
512503,2026-01-10 20:37:00,control,offline_broker,Android,mid_intent,25-34
512504,2026-01-27 16:34:00,control,referral,Android,high_intent,35-44
512505,2026-03-04 22:08:00,control,app_store,Android,mid_intent,35-44
512506,2026-03-15 17:42:00,control,app_store,iOS,low_intent,35-44
512507,2026-03-04 05:32:00,treatment,referral,iOS,mid_intent,25-34
512508,2026-02-20 00:49:00,treatment,offline_broker,Android,high_intent,25-34
512509,2026-01-02 10:55:00,treatment,referral,iOS,mid_intent,18-24
512510,2026-01-23 17:09:00,control,app_store,Android,low_intent,35-44
512511,2026-01-21 10:58:00,control,referral,iOS,low_intent,25-34
512512,2026-01-22 05:59:00,treatment,app_store,Android,low_intent,18-24
512513,2026-01-08 02:31:00,treatment,app_store,Android,low_intent,18-24
512514,2026-01-01 18:19:00,control,paid_social,iOS,mid_intent,25-34
512515,2026-01-04 07:12:00,treatment,content_seo,Android,high_intent,18-24
512516,2026-01-12 23:32:00,control,content_seo,Android,mid_intent,25-34
512517,2026-03-03 05:25:00,control,paid_social,iOS,low_intent,25-34
512518,2026-01-29 07:41:00,treatment,referral,iOS,low_intent,25-34
512519,2026-01-26 03:52:00,treatment,app_store,iOS,mid_intent,35-44
512520,2026-01-04 10:18:00,control,offline_broker,iOS,high_intent,25-34
512521,2026-03-03 04:11:00,treatment,offline_broker,iOS,low_intent,35-44
512522,2026-02-20 16:32:00,treatment,paid_social,iOS,high_intent,25-34
512523,2026-01-27 14:42:00,control,paid_social,Android,mid_intent,45+
512524,2026-03-01 06:34:00,control,content_seo,iOS,low_intent,25-34
512525,2026-02-11 07:14:00,treatment,paid_social,Android,high_intent,45+
512526,2026-03-03 11:05:00,control,paid_social,Android,mid_intent,25-34
512527,2026-01-03 01:43:00,treatment,offline_broker,Android,high_intent,35-44
512528,2026-01-21 19:43:00,treatment,referral,Android,low_intent,25-34
512529,2026-02-15 14:30:00,treatment,content_seo,Android,mid_intent,25-34
512530,2026-02-13 10:09:00,treatment,offline_broker,Android,high_intent,25-34
512531,2026-02-15 03:38:00,control,referral,Android,low_intent,25-34
512532,2026-01-16 12:34:00,control,app_store,Android,low_intent,35-44
512533,2026-02-18 06:25:00,control,app_store,iOS,high_intent,18-24
512534,2026-02-04 13:31:00,control,referral,Android,high_intent,18-24
512535,2026-02-22 00:17:00,treatment,referral,Android,low_intent,25-34
512536,2026-02-10 11:16:00,treatment,referral,Android,mid_intent,25-34
512537,2026-01-04 05:27:00,control,app_store,Android,low_intent,25-34
512538,2026-01-30 06:59:00,control,app_store,Android,mid_intent,25-34
512539,2026-03-15 22:18:00,treatment,referral,Android,low_intent,25-34
512540,2026-01-17 16:04:00,treatment,paid_social,Android,low_intent,25-34
512541,2026-02-14 06:52:00,control,app_store,Android,low_intent,35-44
512542,2026-01-16 05:52:00,control,paid_social,iOS,mid_intent,25-34
512543,2026-01-06 22:10:00,control,paid_social,Android,low_intent,25-34
512544,2026-02-24 20:00:00,treatment,offline_broker,iOS,mid_intent,25-34
512545,2026-02-26 16:29:00,treatment,app_store,iOS,mid_intent,25-34
512546,2026-01-21 14:53:00,treatment,app_store,iOS,mid_intent,25-34
512547,2026-01-14 01:25:00,control,referral,Android,mid_intent,25-34
512548,2026-01-28 02:58:00,control,referral,iOS,high_intent,25-34
512549,2026-01-21 11:13:00,control,paid_social,iOS,low_intent,18-24
512550,2026-02-03 00:38:00,control,offline_broker,iOS,low_intent,25-34
512551,2026-02-02 14:57:00,treatment,offline_broker,iOS,mid_intent,25-34
512552,2026-01-01 19:00:00,control,content_seo,iOS,mid_intent,25-34
512553,2026-03-05 01:52:00,control,offline_broker,Android,low_intent,45+
512554,2026-01-13 12:19:00,treatment,offline_broker,iOS,high_intent,45+
512555,2026-01-23 10:10:00,control,content_seo,Android,mid_intent,25-34
512556,2026-02-15 04:31:00,treatment,offline_broker,Android,low_intent,18-24
512557,2026-03-03 12:25:00,treatment,offline_broker,Android,mid_intent,25-34
512558,2026-02-14 14:31:00,treatment,paid_social,iOS,mid_intent,35-44
512559,2026-02-11 18:31:00,control,app_store,iOS,mid_intent,18-24
512560,2026-01-24 12:08:00,control,content_seo,Android,low_intent,35-44
512561,2026-02-26 01:53:00,treatment,paid_social,Android,high_intent,18-24
512562,2026-01-30 23:31:00,control,app_store,Android,high_intent,25-34
512563,2026-02-13 11:15:00,treatment,content_seo,Android,mid_intent,25-34
512564,2026-01-14 21:57:00,treatment,app_store,iOS,mid_intent,45+
512565,2026-03-08 11:25:00,treatment,referral,Android,mid_intent,18-24
512566,2026-02-14 09:39:00,treatment,app_store,Android,high_intent,25-34
512567,2026-03-11 22:08:00,control,referral,iOS,high_intent,35-44
512568,2026-01-17 01:45:00,treatment,paid_social,iOS,mid_intent,25-34
512569,2026-01-15 01:06:00,treatment,offline_broker,Android,mid_intent,25-34
512570,2026-02-17 21:16:00,treatment,content_seo,Android,low_intent,35-44
512571,2026-02-08 00:59:00,treatment,referral,Android,high_intent,35-44
512572,2026-01-31 22:27:00,treatment,app_store,Android,high_intent,25-34
512573,2026-03-01 03:48:00,control,paid_social,Android,low_intent,35-44
512574,2026-03-13 17:26:00,treatment,referral,Android,mid_intent,18-24
512575,2026-01-13 02:41:00,treatment,app_store,iOS,mid_intent,35-44
512576,2026-02-17 05:57:00,control,app_store,Android,high_intent,18-24
512577,2026-01-09 11:28:00,control,referral,iOS,high_intent,35-44
512578,2026-03-01 10:11:00,control,app_store,Android,mid_intent,18-24
512579,2026-03-16 17:40:00,treatment,offline_broker,iOS,low_intent,25-34
512580,2026-01-31 07:51:00,control,app_store,Android,high_intent,45+
512581,2026-02-18 19:24:00,control,offline_broker,iOS,high_intent,35-44
512582,2026-01-15 13:08:00,treatment,paid_social,Android,low_intent,18-24
512583,2026-01-20 08:55:00,control,paid_social,Android,high_intent,35-44
512584,2026-02-15 19:11:00,treatment,content_seo,iOS,high_intent,25-34
512585,2026-01-02 18:46:00,treatment,paid_social,Android,mid_intent,18-24
512586,2026-01-22 11:55:00,control,paid_social,Android,mid_intent,35-44
512587,2026-01-16 14:53:00,control,referral,iOS,low_intent,25-34
512588,2026-02-08 01:59:00,control,app_store,iOS,mid_intent,18-24
512589,2026-02-18 19:36:00,treatment,app_store,Android,mid_intent,25-34
512590,2026-01-28 08:13:00,control,content_seo,iOS,mid_intent,18-24
512591,2026-02-05 01:35:00,treatment,referral,iOS,mid_intent,18-24
512592,2026-01-25 03:47:00,treatment,app_store,Android,mid_intent,18-24
512593,2026-01-01 21:47:00,control,referral,Android,mid_intent,25-34
512594,2026-02-26 16:43:00,control,offline_broker,Android,high_intent,25-34
512595,2026-02-12 07:30:00,treatment,app_store,Android,low_intent,35-44
512596,2026-03-10 03:54:00,treatment,content_seo,Android,mid_intent,45+
512597,2026-02-19 17:44:00,treatment,offline_broker,Android,mid_intent,45+
512598,2026-02-25 19:30:00,treatment,app_store,iOS,high_intent,25-34
512599,2026-02-16 09:57:00,treatment,paid_social,iOS,low_intent,18-24
